listing_id,date
13355882,2018-04-12
13355882,2018-04-20
13355882,2018-04-24
13355882,2018-05-06
13355882,2018-05-07
13355882,2018-05-17
13355882,2018-05-19
13355882,2018-05-21
13355882,2018-05-22
13355882,2018-05-26
13355882,2018-05-27
13355882,2018-06-11
13355882,2018-06-14
13355882,2018-06-15
13355882,2018-06-19
13355882,2018-06-23
13355882,2018-06-30
13355882,2018-07-05
13355882,2018-07-08
13355882,2018-07-09
13355882,2018-07-12
13355882,2018-07-13
13355882,2018-07-15
13355882,2018-07-19
13355882,2018-07-20
13355882,2018-07-27
13355882,2018-07-28
13355882,2018-08-02
13355882,2018-08-03
13355882,2018-08-04
13355882,2018-08-11
13355882,2018-08-13
13355882,2018-08-16
13355882,2018-08-19
13355882,2018-08-20
13355882,2018-08-22
13355882,2018-08-23
13355882,2018-08-24
13355882,2018-08-26
13355882,2018-09-01
13355882,2018-09-04
13355882,2018-09-05
13355882,2018-09-07
13355882,2018-09-08
13355882,2018-09-11
13355882,2018-09-13
13355882,2018-09-18
13355882,2018-09-20
13355882,2018-09-23
13355882,2018-09-25
13355882,2018-09-27
13355882,2018-09-29
13355882,2018-10-07
13355882,2018-10-08
13355882,2018-10-14
13355882,2018-10-16
13355882,2018-10-17
13355882,2018-10-19
13355882,2018-10-22
13355882,2018-10-24
13355882,2018-10-26
13355882,2018-10-28
13355882,2018-11-11
13355882,2018-11-16
13355882,2018-11-18
13355882,2018-11-24
13355882,2018-11-26
13355882,2018-12-09
13355882,2018-12-14
13355882,2018-12-19
13355882,2018-12-21
13355882,2018-12-26
13355882,2018-12-28
13355882,2018-12-30
13355882,2019-01-06
13355882,2019-01-13
13355882,2019-01-18
13355882,2019-01-21
13355882,2019-02-01
13355882,2019-02-17
13355882,2019-02-20
13355882,2019-03-03
13355882,2019-03-04
13355882,2019-03-10
13355882,2019-03-17
13355882,2019-03-24
13355882,2019-04-09
13355882,2019-04-10
13355882,2019-04-13
13355882,2019-04-14
13355882,2019-04-17
13355882,2019-04-19
13355882,2019-04-22
13355882,2019-04-26
13355882,2019-04-30
13355882,2019-05-03
13355882,2019-05-11
13355882,2019-05-12
13355882,2019-05-17
13355882,2019-05-18
13355882,2019-05-20
13355882,2019-05-28
13355882,2019-05-29
13355882,2019-06-01
13355882,2019-06-06
13355882,2019-06-07
13355882,2019-06-10
13355882,2019-06-12
13355882,2019-06-20
13355882,2019-06-22
13355882,2019-06-23
13355882,2019-06-30
13355882,2019-07-07
13355882,2019-07-19
13355882,2019-07-25
13355882,2019-08-01
13355882,2019-08-02
13355882,2019-08-03
13355882,2019-08-11
13355882,2019-08-12
13355882,2019-08-14
13355882,2019-08-15
13355882,2019-08-20
13355882,2019-08-22
13355882,2019-08-25
13355882,2019-08-26
13355882,2019-08-29
13355882,2019-09-01
13355882,2019-09-06
13355882,2019-09-09
13355882,2019-09-11
13355882,2019-09-12
13355882,2019-09-15
13355882,2019-09-17
13355882,2019-09-20
13355882,2019-09-23
13355882,2019-09-28
13355882,2019-10-05
13355882,2019-10-06
13355882,2019-10-09
13355882,2019-10-12
13355882,2019-10-13
13355882,2019-10-16
13355882,2019-10-18
13355882,2019-10-21
13355882,2019-10-22
13355882,2019-10-24
13355882,2019-10-28
13355882,2019-11-04
13355882,2019-11-23
13355882,2019-12-08
13355882,2019-12-30
13355882,2020-01-04
13355882,2020-01-18
13355882,2020-01-19
13355882,2020-01-26
13355882,2020-02-02
13355882,2020-02-09
13355882,2020-02-11
13355882,2020-02-16
13355882,2020-02-18
13355882,2020-02-21
13355882,2020-02-23
13355882,2020-03-03
13355882,2020-03-05
13355882,2020-03-06
13355882,2020-03-08
13355882,2020-06-25
13355882,2020-06-28
13355882,2020-07-03
13355882,2020-07-07
13355882,2020-07-09
13355882,2020-07-12
13355882,2020-07-16
13355882,2020-07-19
13355882,2020-07-25
13355882,2020-07-26
13355882,2020-07-27
13355882,2020-07-31
13355882,2020-08-07
13355882,2020-08-10
13355882,2020-08-14
13355882,2020-08-16
13355882,2020-08-19
13355882,2020-08-22
13355882,2020-08-23
13355882,2020-08-26
13355882,2020-08-29
13355882,2020-08-30
13355882,2020-08-31
13355882,2020-09-01
13355882,2020-09-04
13355882,2020-09-07
13355882,2020-09-09
13355882,2020-09-11
13355882,2020-09-13
13355882,2020-09-21
13355882,2020-10-05
13355882,2020-11-22
13355882,2020-12-26
13355882,2021-01-02
13355882,2021-01-31
13355882,2021-02-08
13355882,2021-02-14
13355882,2021-02-28
13355882,2021-03-02
13355882,2021-03-04
13355882,2021-03-27
13355882,2021-05-28
13355882,2021-06-13
13355882,2021-06-27
13355882,2021-07-02
13355882,2021-07-04
13355882,2021-07-06
13355882,2021-07-16
13355882,2021-07-24
13355882,2021-07-27
13355882,2021-08-04
13355882,2021-08-06
13355882,2021-08-09
13355882,2021-08-15
13355882,2021-08-20
13355882,2021-08-21
13355882,2021-08-24
13355882,2021-08-26
13355882,2021-08-28
13355882,2021-08-29
13355882,2021-09-05
13355882,2021-09-06
13355882,2021-09-08
13355882,2021-09-13
13355882,2021-09-19
13355882,2021-09-30
13355882,2021-10-06
13355882,2021-10-11
13355882,2021-10-17
13355882,2021-10-24
13355882,2021-10-28
13355882,2021-11-01
13355882,2021-11-07
13355882,2021-11-10
13355882,2021-11-14
13355882,2021-11-21
13355882,2021-12-12
13355882,2021-12-14
13355882,2021-12-23
13355882,2021-12-30
13355882,2022-01-02
13355882,2022-01-09
13355882,2022-01-28
13355882,2022-01-31
13355882,2022-02-06
13355882,2022-02-21
13355882,2022-02-24
13355882,2022-02-25
13355882,2022-02-27
13355882,2022-03-04
13355882,2022-03-06
13355882,2022-03-11
13355882,2022-03-17
13355882,2022-03-20
13355882,2022-04-02
13355882,2022-04-17
13355882,2022-04-24
13355882,2022-05-01
13355882,2022-05-08
13355882,2022-05-13
13355882,2022-05-15
13355882,2022-05-17
13355882,2022-05-29
13355882,2022-06-03
13355882,2022-06-09
13355882,2022-06-14
13355882,2022-06-17
13355882,2022-06-20
13355882,2022-06-22
13355882,2022-06-26
13355882,2022-06-30
13355882,2022-07-05
13355882,2022-07-08
13355882,2022-07-16
13355882,2022-07-18
13355882,2022-07-30
13355882,2022-08-07
13355882,2022-08-12
13355882,2022-08-16
13355882,2022-08-20
13355882,2022-08-21
13355882,2022-08-24
13355882,2022-08-26
13355882,2022-08-28
13355882,2022-09-03
13355882,2022-09-06
13446424,2016-07-08
13446424,2016-07-13
13446424,2016-07-18
13446424,2016-07-20
13446424,2016-07-25
13446424,2016-08-02
13446424,2016-08-06
13446424,2016-08-09
13446424,2016-08-19
13446424,2016-08-23
13446424,2016-09-02
13446424,2016-09-05
13446424,2016-09-14
13446424,2016-09-23
13446424,2016-09-28
13446424,2016-10-03
13446424,2016-10-12
13446424,2016-10-29
13446424,2016-11-13
13446424,2016-11-28
13446424,2016-12-28
13446424,2017-01-04
13446424,2017-02-07
13446424,2017-02-12
13446424,2017-05-03
13446424,2017-05-07
13446424,2017-05-15
13446424,2017-05-22
13446424,2017-06-01
13446424,2017-06-04
13446424,2017-06-08
13446424,2017-06-11
13446424,2017-06-15
13446424,2017-06-17
13446424,2017-06-20
13446424,2017-07-04
13446424,2017-07-07
13446424,2017-07-12
13446424,2017-07-17
13446424,2017-07-20
13446424,2017-07-23
13446424,2017-07-31
13446424,2017-08-04
13446424,2017-08-09
13446424,2017-08-12
13446424,2017-08-18
13446424,2017-08-23
13446424,2017-08-28
13446424,2017-08-31
13446424,2017-09-04
13446424,2017-09-16
13446424,2017-10-07
13446424,2017-10-17
13446424,2018-01-02
13446424,2018-03-11
13446424,2018-06-03
13446424,2018-06-05
13446424,2018-06-14
13446424,2018-06-17
13446424,2018-07-01
13446424,2018-07-03
13446424,2018-07-18
13446424,2018-07-23
13446424,2018-07-31
13446424,2018-08-03
13446424,2018-08-05
13446424,2018-08-09
13446424,2018-08-11
13446424,2018-08-17
13446424,2018-08-24
13446424,2018-09-19
13446424,2018-09-26
13446424,2018-09-30
13446424,2018-10-11
13446424,2018-10-14
13446424,2019-02-19
13446424,2019-03-22
13446424,2019-03-29
13446424,2019-05-27
13446424,2019-06-03
13446424,2019-06-10
13446424,2019-06-14
13446424,2019-07-01
13446424,2019-07-03
13446424,2019-07-07
13446424,2019-07-16
13446424,2019-07-24
13446424,2019-07-29
13446424,2019-08-12
13446424,2019-08-14
13446424,2019-08-19
13446424,2019-09-17
13446424,2019-11-03
13446424,2020-02-17
13446424,2021-10-10
13446424,2021-10-17
13446424,2021-12-04
13446424,2021-12-20
13446424,2021-12-30
13446424,2022-02-16
13446424,2022-02-28
13446424,2022-03-04
13446424,2022-03-06
13446424,2022-05-05
13446424,2022-05-31
13446424,2022-06-08
13446424,2022-06-14
13446424,2022-06-20
13446424,2022-06-26
13446424,2022-07-24
13446424,2022-07-27
13446424,2022-08-10
13446424,2022-08-23
13525362,2016-08-28
13525362,2016-09-03
13525362,2016-09-05
13525362,2016-09-11
13525362,2016-09-13
13525362,2016-09-18
13525362,2016-09-21
13525362,2016-09-24
13525362,2016-09-24
13525362,2016-09-29
13525362,2016-10-09
13525362,2016-10-11
13525362,2016-11-01
13525362,2016-11-07
13525362,2016-11-19
13525362,2016-12-02
13525362,2016-12-04
13525362,2016-12-26
13525362,2016-12-28
13525362,2016-12-30
13525362,2017-01-05
13525362,2017-01-07
13525362,2017-02-12
13525362,2017-02-19
13525362,2017-04-15
13525362,2017-05-15
13525362,2017-05-17
13525362,2017-05-21
13525362,2017-05-29
13525362,2017-06-04
13525362,2017-06-10
13525362,2017-06-14
13525362,2017-06-24
13525362,2017-07-03
13525362,2017-07-05
13525362,2017-07-07
13525362,2017-07-13
13525362,2017-07-15
13525362,2017-07-17
13525362,2017-07-19
13525362,2017-07-22
13525362,2017-07-23
13525362,2017-08-01
13525362,2017-08-08
13525362,2017-08-10
13525362,2017-08-12
13525362,2017-08-20
13525362,2017-08-22
13525362,2017-08-24
13525362,2017-08-27
13525362,2017-09-04
13525362,2017-09-07
13525362,2017-09-10
13525362,2017-09-17
13525362,2017-09-22
13525362,2017-09-27
13525362,2017-10-08
13525362,2017-10-12
13525362,2017-10-15
13525362,2017-10-19
13525362,2017-10-21
13525362,2017-11-05
13525362,2017-11-26
13525362,2017-12-10
13525362,2017-12-22
13525362,2017-12-26
13525362,2017-12-31
13525362,2018-01-02
13525362,2018-02-03
13525362,2018-02-04
13525362,2018-02-11
13525362,2018-02-16
13525362,2018-02-19
13525362,2018-03-02
13525362,2018-03-04
13525362,2018-03-29
13525362,2018-03-31
13525362,2018-04-08
13525362,2018-04-13
13525362,2018-04-22
13525362,2018-05-04
13525362,2018-05-08
13525362,2018-05-14
13525362,2018-05-20
13525362,2018-05-25
13525362,2018-05-28
13525362,2018-05-30
13525362,2018-06-02
13525362,2018-06-10
13525362,2018-06-12
13525362,2018-06-13
13525362,2018-06-16
13525362,2018-06-17
13525362,2018-06-28
13525362,2018-06-29
13525362,2018-07-02
13525362,2018-07-03
13525362,2018-07-07
13525362,2018-07-12
13525362,2018-07-13
13525362,2018-07-23
13525362,2018-07-27
13525362,2018-07-30
13525362,2018-08-01
13525362,2018-08-02
13525362,2018-08-04
13525362,2018-08-11
13525362,2018-08-15
13525362,2018-08-17
13525362,2018-08-19
13525362,2018-08-20
13525362,2018-08-22
13525362,2018-08-24
13525362,2018-08-26
13525362,2018-09-01
13525362,2018-09-06
13525362,2018-09-08
13525362,2018-09-10
13525362,2018-09-17
13525362,2018-09-25
13525362,2018-09-28
13525362,2018-10-02
13525362,2018-10-04
13525362,2018-10-08
13525362,2018-10-13
13525362,2018-10-15
13525362,2018-10-21
13525362,2018-10-24
13525362,2018-10-27
13525362,2018-10-28
13525362,2018-11-16
13525362,2018-11-24
13525362,2018-12-15
13525362,2018-12-22
13525362,2018-12-24
13525362,2018-12-27
13525362,2019-01-04
13525362,2019-01-06
13525362,2019-01-09
13525362,2019-02-09
13525362,2019-02-16
13525362,2019-02-17
13525362,2019-02-23
13525362,2019-02-24
13525362,2019-03-03
13525362,2019-03-09
13525362,2019-03-14
13525362,2019-03-31
13525362,2019-04-22
13525362,2019-04-27
13525362,2019-05-04
13525362,2019-05-15
13525362,2019-05-17
13525362,2019-05-21
13525362,2019-05-25
13525362,2019-05-31
13525362,2019-06-02
13525362,2019-06-08
13525362,2019-06-09
13525362,2019-06-10
13525362,2019-06-16
13525362,2019-06-17
13525362,2019-06-22
13525362,2019-06-23
13525362,2019-06-27
13525362,2019-06-30
13525362,2019-07-04
13525362,2019-07-05
13525362,2019-07-07
13525362,2019-07-08
13525362,2019-07-09
13525362,2019-07-11
13525362,2019-07-14
13525362,2019-07-15
13525362,2019-07-19
13525362,2019-07-20
13525362,2019-07-24
13525362,2019-07-26
13525362,2019-07-27
13525362,2019-07-29
13525362,2019-08-01
13525362,2019-08-07
13525362,2019-08-08
13525362,2019-08-09
13525362,2019-08-11
13525362,2019-08-13
13525362,2019-08-15
13525362,2019-08-18
13525362,2019-08-19
13525362,2019-08-21
13525362,2019-08-22
13525362,2019-08-24
13525362,2019-08-26
13525362,2019-08-28
13525362,2019-08-31
13525362,2019-09-02
13525362,2019-09-06
13525362,2019-09-07
13525362,2019-09-09
13525362,2019-09-14
13525362,2019-09-15
13525362,2019-09-16
13525362,2019-09-20
13525362,2019-09-23
13525362,2019-09-25
13525362,2019-09-27
13525362,2019-09-28
13525362,2019-10-05
13525362,2019-10-09
13525362,2019-10-11
13525362,2019-10-18
13525362,2019-10-23
13525362,2019-10-26
13525362,2019-10-31
13525362,2019-11-03
13525362,2019-11-08
13525362,2019-11-11
13525362,2019-11-19
13525362,2019-11-24
13525362,2019-12-08
13525362,2019-12-14
13525362,2019-12-21
13525362,2019-12-24
13525362,2019-12-31
13525362,2020-01-02
13525362,2020-01-05
13525362,2020-02-11
13525362,2020-02-20
13525362,2020-02-23
13525362,2020-03-01
13525362,2020-03-05
13525362,2020-03-14
13525362,2020-06-14
13525362,2020-06-21
13525362,2020-12-30
13525362,2021-02-17
13525362,2021-04-03
13525362,2021-06-30
13525362,2021-07-08
13525362,2021-07-11
13525362,2021-07-14
13525362,2021-07-19
13525362,2021-07-23
13525362,2021-07-28
13525362,2021-08-01
13525362,2021-08-07
13525362,2021-08-15
13525362,2021-08-19
13525362,2021-08-22
13525362,2021-08-27
13525362,2021-08-29
13525362,2021-09-02
13525362,2021-09-06
13525362,2021-09-10
13525362,2021-09-12
13525362,2021-09-18
13525362,2021-09-28
13525362,2021-10-02
13525362,2021-10-05
13525362,2021-10-11
13525362,2021-10-17
13525362,2021-10-24
13525362,2021-11-02
13525362,2021-11-07
13525362,2021-11-14
13525362,2021-11-21
13525362,2021-12-11
13525362,2021-12-18
13525362,2021-12-23
13525362,2022-01-01
13525362,2022-01-04
13525362,2022-02-27
13525362,2022-03-09
13525362,2022-03-13
13525362,2022-03-21
13525362,2022-04-24
13525362,2022-05-01
13525362,2022-05-05
13525362,2022-05-08
13525362,2022-05-14
13525362,2022-05-15
13525362,2022-05-17
13525362,2022-05-19
13525362,2022-05-21
13525362,2022-06-18
13525362,2022-06-20
13525362,2022-06-21
13525362,2022-06-26
13525362,2022-06-30
13525362,2022-07-01
13525362,2022-07-04
13525362,2022-07-09
13525362,2022-07-12
13525362,2022-07-19
13525362,2022-07-22
13525362,2022-07-23
13525362,2022-07-24
13525362,2022-07-25
13525362,2022-07-30
13525362,2022-08-04
13525362,2022-08-05
13525362,2022-08-07
13525362,2022-08-10
13525362,2022-08-12
13525362,2022-08-20
13525362,2022-08-24
13525362,2022-08-31
13580636,2016-07-28
13580636,2016-08-04
13580636,2016-08-10
13580636,2016-08-12
13580636,2016-08-18
13580636,2016-08-18
13580636,2016-08-20
13580636,2016-08-21
13580636,2016-08-22
13580636,2016-08-25
13580636,2016-08-31
13580636,2016-09-02
13580636,2016-09-03
13580636,2016-09-06
13580636,2016-09-06
13580636,2016-09-07
13580636,2016-09-10
13580636,2016-09-23
13580636,2016-09-26
13580636,2016-09-27
13580636,2016-10-01
13580636,2016-10-09
13580636,2016-10-10
13580636,2016-10-12
13580636,2016-10-14
13580636,2016-10-17
13580636,2016-10-23
13580636,2016-10-27
13580636,2016-10-29
13580636,2016-10-30
13580636,2016-10-31
13580636,2016-11-04
13580636,2016-11-13
13580636,2016-11-26
13580636,2016-12-26
13580636,2016-12-31
13580636,2017-01-01
13580636,2017-02-23
13580636,2017-03-14
13580636,2017-03-25
13580636,2017-04-28
13580636,2017-05-07
13580636,2017-05-11
13580636,2017-05-21
13580636,2017-05-22
13580636,2017-05-25
13580636,2017-05-27
13580636,2017-06-01
13580636,2017-06-02
13580636,2017-06-12
13580636,2017-06-13
13580636,2017-06-15
13580636,2017-06-16
13580636,2017-06-18
13580636,2017-06-28
13580636,2017-06-30
13580636,2017-07-06
13580636,2017-07-10
13580636,2017-07-11
13580636,2017-07-17
13580636,2017-07-20
13580636,2017-07-23
13580636,2017-07-24
13580636,2017-07-26
13580636,2017-08-01
13580636,2017-08-11
13580636,2017-08-16
13580636,2017-08-20
13580636,2017-08-25
13580636,2017-08-26
13580636,2017-09-02
13580636,2017-09-06
13580636,2017-09-10
13580636,2017-09-13
13580636,2017-09-16
13580636,2017-09-24
13580636,2017-09-28
13580636,2017-10-09
13580636,2017-10-12
13580636,2017-10-19
13580636,2017-11-26
13580636,2017-12-29
13580636,2018-01-03
13580636,2018-02-05
13580636,2018-02-20
13580636,2018-03-02
13580636,2018-03-13
13580636,2018-03-17
13671409,2016-07-11
13671409,2016-07-18
13671409,2016-08-01
13671409,2016-08-04
13671409,2016-08-21
13671409,2016-08-26
13671409,2016-09-05
13671409,2016-10-15
13671409,2017-01-01
13671409,2017-02-06
13671409,2017-02-16
13671409,2017-02-24
13671409,2017-04-15
13671409,2017-07-04
13671409,2017-07-09
13671409,2017-07-18
13671409,2017-07-22
13671409,2017-08-04
13671409,2017-08-18
13671409,2017-08-25
13671409,2017-12-28
13671409,2018-01-02
13671409,2018-02-18
13671409,2018-05-12
13671409,2018-06-10
13671409,2018-06-18
13671409,2018-07-02
13671409,2018-08-05
13671409,2018-09-30
13671409,2018-10-08
13671409,2018-10-14
13671409,2018-12-03
13671409,2019-01-01
13671409,2019-03-01
13671409,2019-05-19
13671409,2019-07-07
13671409,2019-07-13
13671409,2019-07-28
13671409,2019-08-04
13671409,2019-08-10
13671409,2019-08-13
13671409,2019-08-18
13671409,2019-08-22
13671409,2019-09-02
13726119,2016-07-18
13726119,2016-08-28
13726119,2016-09-28
13726119,2018-07-07
13726119,2018-08-18
13726119,2018-11-25
13726119,2019-07-09
13726119,2019-08-08
13726119,2019-09-04
13726119,2021-03-03
13726119,2021-11-27
13726119,2022-02-06
13726119,2022-05-30
13726119,2022-07-23
13726119,2022-08-18
13726119,2022-08-21
13727799,2016-08-11
13727799,2016-08-14
13727799,2016-10-23
13727799,2016-12-29
13727799,2017-06-28
13727799,2017-07-08
13727799,2017-07-16
13727799,2017-11-26
13727799,2017-12-29
13727799,2018-02-11
13727799,2018-07-03
13727799,2018-07-08
13727799,2018-07-13
13727799,2018-07-16
13727799,2018-08-07
13727799,2018-08-10
13727799,2018-08-23
13727799,2018-08-26
13727799,2018-09-08
13727799,2018-09-11
13727799,2018-09-24
13727799,2018-10-05
13727799,2018-10-10
13727799,2018-10-13
13727799,2018-10-20
13727799,2019-01-01
13727799,2019-02-20
13727799,2019-03-10
13727799,2019-07-20
13727799,2019-08-04
13727799,2019-08-18
13727799,2019-09-05
13727799,2019-10-12
13727799,2019-12-22
13727799,2020-01-02
13727799,2020-02-15
13727799,2020-09-07
13727799,2021-08-15
13727799,2021-08-29
13727799,2021-11-01
13727799,2021-11-22
13727799,2021-12-05
13727799,2021-12-19
13727799,2022-01-02
13727799,2022-02-21
13727799,2022-06-09
13727799,2022-06-14
13727799,2022-06-26
13727799,2022-08-12
13727799,2022-08-16
13728329,2016-07-14
13728329,2016-07-15
13728329,2016-07-17
13728329,2016-07-20
13728329,2016-07-21
13728329,2016-07-24
13728329,2016-07-26
13728329,2016-07-27
13728329,2016-07-29
13728329,2016-07-30
13728329,2016-08-05
13728329,2016-08-06
13728329,2016-08-07
13728329,2016-08-10
13728329,2016-08-15
13728329,2016-08-20
13728329,2016-08-23
13728329,2016-08-27
13728329,2016-08-27
13728329,2016-08-28
13728329,2016-08-31
13728329,2016-09-10
13728329,2016-09-12
13728329,2016-09-14
13728329,2016-09-18
13728329,2016-09-23
13728329,2016-09-30
13728329,2016-10-04
13728329,2016-10-07
13728329,2016-10-12
13728329,2016-10-25
13728329,2016-10-26
13728329,2016-10-31
13728329,2016-11-08
13728329,2017-02-05
13728329,2017-02-12
13728329,2017-02-16
13728329,2017-02-17
13728329,2017-02-21
13728329,2017-03-02
13728329,2017-03-04
13728329,2017-03-05
13728329,2017-03-08
13728329,2017-03-12
13728329,2017-03-20
13728329,2017-03-22
13728329,2017-03-25
13728329,2017-04-02
13728329,2017-04-06
13728329,2017-04-10
13728329,2017-04-12
13728329,2017-04-16
13728329,2017-04-20
13728329,2017-04-25
13728329,2017-04-29
13728329,2017-05-04
13728329,2017-05-07
13728329,2017-05-11
13728329,2017-05-14
13728329,2017-05-19
13728329,2017-05-21
13728329,2017-05-22
13728329,2017-05-24
13728329,2017-05-25
13728329,2017-05-27
13728329,2017-05-31
13728329,2017-06-03
13728329,2017-06-04
13728329,2017-06-06
13728329,2017-06-07
13728329,2017-06-12
13728329,2017-06-13
13728329,2017-06-14
13728329,2017-06-16
13728329,2017-06-26
13728329,2017-06-30
13728329,2017-07-03
13728329,2017-07-04
13728329,2017-07-05
13728329,2017-07-10
13728329,2017-07-13
13728329,2017-07-18
13728329,2017-07-20
13728329,2017-07-22
13728329,2017-08-02
13728329,2017-08-03
13728329,2017-08-05
13728329,2017-08-06
13728329,2017-08-09
13728329,2017-08-11
13728329,2017-08-14
13728329,2017-08-16
13728329,2017-08-17
13728329,2017-08-23
13728329,2017-08-24
13728329,2017-08-26
13728329,2017-08-27
13728329,2017-09-02
13728329,2017-09-04
13728329,2017-09-06
13728329,2017-09-09
13728329,2017-09-22
13728329,2017-09-23
13728329,2017-09-28
13728329,2017-10-03
13728329,2017-10-05
13728329,2017-10-07
13728329,2017-10-09
13728329,2017-10-11
13728329,2017-10-18
13728329,2017-10-19
13728329,2017-10-22
13728329,2017-10-23
13728329,2017-10-25
13728329,2017-10-26
13728329,2017-10-27
13728329,2017-11-05
13728329,2017-11-18
13728329,2017-11-22
13728329,2017-12-03
13728329,2017-12-10
13728329,2018-01-02
13728329,2018-01-20
13728329,2018-01-21
13728329,2018-01-28
13728329,2018-02-03
13728329,2018-02-04
13728329,2018-02-19
13728329,2018-03-01
13728329,2018-03-15
13728329,2018-03-16
13728329,2018-03-20
13728329,2018-03-25
13728329,2018-03-31
13728329,2018-04-02
13728329,2018-04-04
13728329,2018-04-06
13728329,2018-04-08
13728329,2018-04-09
13728329,2018-04-14
13728329,2018-04-15
13728329,2018-04-18
13728329,2018-04-22
13728329,2018-04-23
13728329,2018-04-26
13728329,2018-04-29
13728329,2018-05-03
13728329,2018-05-06
13728329,2018-05-09
13728329,2018-05-11
13728329,2018-05-14
13728329,2018-05-18
13728329,2018-05-21
13728329,2018-05-22
13728329,2018-05-23
13728329,2018-05-24
13728329,2018-05-25
13728329,2018-05-28
13728329,2018-06-01
13728329,2018-06-05
13728329,2018-06-10
13728329,2018-06-16
13728329,2018-06-17
13728329,2018-06-20
13728329,2018-06-21
13728329,2018-06-23
13728329,2018-06-26
13728329,2018-06-28
13728329,2018-06-30
13728329,2018-07-03
13728329,2018-07-04
13728329,2018-07-07
13728329,2018-07-11
13728329,2018-07-19
13728329,2018-07-20
13728329,2018-07-24
13728329,2018-07-26
13728329,2018-07-27
13728329,2018-07-28
13728329,2018-08-02
13728329,2018-08-06
13728329,2018-08-12
13728329,2018-08-20
13728329,2018-08-23
13728329,2018-08-24
13728329,2018-08-25
13728329,2018-08-27
13728329,2018-08-29
13728329,2018-09-02
13728329,2018-09-07
13728329,2018-09-15
13728329,2018-09-17
13728329,2018-09-18
13728329,2018-09-19
13728329,2018-09-20
13728329,2018-09-21
13728329,2018-09-23
13728329,2018-09-26
13728329,2018-09-27
13728329,2018-09-29
13728329,2018-10-01
13728329,2018-10-02
13728329,2018-10-03
13728329,2018-10-06
13728329,2018-10-08
13728329,2018-10-09
13728329,2018-10-10
13728329,2018-10-13
13728329,2018-10-15
13728329,2018-10-18
13728329,2018-10-20
13728329,2018-10-21
13728329,2018-10-22
13728329,2018-10-27
13728329,2018-10-28
13728329,2018-10-30
13728329,2018-11-16
13728329,2018-11-18
13728329,2018-11-25
13728329,2018-11-27
13728329,2018-12-22
13728329,2018-12-26
14068275,2018-07-10
14068275,2018-07-15
14068275,2018-07-20
14068275,2018-07-29
14068275,2018-08-03
14068275,2018-08-05
14068275,2018-08-07
14068275,2018-08-11
14068275,2018-08-15
14068275,2018-08-17
14068275,2018-08-21
14068275,2018-08-26
14068275,2018-08-29
14068275,2018-09-02
14068275,2018-10-07
14068275,2019-02-10
14068275,2019-02-17
14068275,2019-03-31
14068275,2019-05-21
14068275,2019-06-08
14068275,2019-06-23
14068275,2019-07-04
14068275,2019-07-07
14068275,2019-07-14
14068275,2019-07-25
14068275,2019-07-27
14068275,2019-08-10
14068275,2019-08-12
14068275,2019-08-14
14068275,2019-08-17
14068275,2019-08-27
14068275,2019-09-16
14068275,2020-02-16
14068275,2021-08-08
14068275,2021-08-14
14068275,2021-09-06
14068275,2021-09-26
14068275,2022-06-19
14068275,2022-07-01
14068275,2022-07-10
14068275,2022-07-15
14068275,2022-07-17
14068275,2022-07-23
14068275,2022-07-28
14068275,2022-07-30
14068275,2022-08-01
14068275,2022-08-03
14068275,2022-08-10
14068275,2022-08-12
14068275,2022-08-15
14068275,2022-08-17
14068275,2022-08-20
14068275,2022-08-29
14085645,2016-08-12
14085645,2016-08-25
14085645,2016-09-09
14085645,2017-08-01
14085645,2018-06-02
14126656,2016-08-17
14126656,2016-08-19
14126656,2016-08-22
14126656,2016-08-27
14126656,2017-05-03
14126656,2017-05-26
14126656,2017-06-23
14155636,2016-07-30
14155636,2016-08-03
14155636,2016-08-06
14155636,2016-08-12
14155636,2016-08-14
14155636,2016-08-16
14155636,2016-08-20
14155636,2016-08-20
14155636,2016-08-21
14155636,2016-08-22
14155636,2016-08-23
14155636,2016-09-01
14155636,2016-09-09
14155636,2016-09-11
14155636,2016-09-14
14155636,2016-09-15
14155636,2016-09-21
14155636,2016-09-22
14155636,2016-09-25
14155636,2016-10-01
14155636,2016-10-07
14155636,2016-10-10
14155636,2016-10-11
14155636,2016-10-12
14155636,2016-10-16
14155636,2016-10-21
14155636,2016-10-22
14155636,2016-10-24
14155636,2016-10-27
14155636,2016-10-29
14155636,2016-11-13
14155636,2016-12-12
14155636,2016-12-21
14155636,2016-12-26
14155636,2017-01-02
14155636,2017-01-22
14155636,2017-01-29
14155636,2017-02-05
14155636,2017-02-13
14155636,2017-02-14
14155636,2017-02-19
14155636,2017-02-25
14155636,2017-03-05
14155636,2017-03-12
14155636,2017-03-15
14155636,2017-03-19
14155636,2017-04-09
14155636,2017-04-16
14155636,2017-04-18
14155636,2017-04-21
14155636,2017-05-08
14155636,2017-05-12
14155636,2017-05-14
14155636,2017-05-21
14155636,2017-05-25
14155636,2017-05-26
14155636,2017-05-29
14155636,2017-05-30
14155636,2017-06-07
14155636,2017-06-07
14155636,2017-06-11
14155636,2017-06-15
14155636,2017-06-19
14155636,2017-06-23
14155636,2017-06-25
14155636,2017-07-01
14155636,2017-07-02
14155636,2017-07-07
14155636,2017-07-09
14155636,2017-07-10
14155636,2017-07-11
14155636,2017-07-14
14155636,2017-07-18
14155636,2017-07-22
