id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
3856095,Room & Private Bathroom,15297946,Paula,,Dublin City,53.32105,-6.24533,Private room,75,2,72,2019-10-24,0.75,1,0,0,
3868060,Comfortable Room in family home,19970483,Estelle,,Dn Laoghaire-Rathdown,53.2869,-6.1802,Private room,55,7,6,2022-05-21,0.07,3,309,1,
5166950,Central Apartment in Dublin City,26724382,Peter,,Dublin City,53.34676,-6.25467,Entire home/apt,120,15,279,2019-10-22,3.04,1,0,0,
5198526,Home away from Home in Dublin.,26889646,Gerard,,Dublin City,53.33851,-6.29102,Private room,97,3,196,2022-09-05,2.13,1,3,34,
3879473,Private Space €55p.p,20053490,Angelina,,South Dublin,53.30349,-6.30837,Entire home/apt,55,1,339,2020-07-23,3.52,1,0,0,
3882631,Charming Coach House near City Center in Ranelagh,6618797,Rosie,,Dublin City,53.32512,-6.24899,Entire home/apt,153,3,171,2022-09-11,1.76,1,312,11,
5207710,"Stylish, cosy Victorian Centre/3Arena/Conference",19574297,Orla,,Dublin City,53.35293,-6.23494,Entire home/apt,281,3,115,2022-09-05,1.26,1,151,3,
5218203,Comfortable Room with Two beds,19970483,Estelle,,Dn Laoghaire-Rathdown,53.28486,-6.17929,Private room,55,7,25,2022-02-21,0.29,3,280,2,
3899828,Lovely Flat at Grand Canal,20194381,Dudi,,Dublin City,53.34163,-6.23908,Entire home/apt,85,3,15,2016-02-29,0.16,1,0,0,
5257024,Modern Top Floor City Center Apt,27210529,Yasmine & Colin,,Dublin City,53.34325,-6.27423,Entire home/apt,150,2,249,2019-09-30,2.71,1,0,0,
3922631,3BD family home close to city,77946,Hilary,,Dublin City,53.33984,-6.33968,Entire home/apt,155,3,5,2015-08-07,0.05,1,0,0,
3951360,Relaxing Beachside Room,19377734,Isobel,,Fingal,53.51932,-6.10397,Private room,99,1,117,2022-08-26,1.81,3,344,56,
5273761,Beautiful modern cosy apartment,27300935,Yvonne,,Dublin City,53.40309,-6.15406,Private room,49,1,158,2022-09-10,1.83,1,258,54,
3965249,"Beachside room, close to airport!",19377734,Isobel,,Fingal,53.518680572509766,-6.1028571128845215,Private room,99,1,185,2022-08-26,1.90,3,255,59,
5295002,2 Bed Apt in Trendy Portobello,19483213,Michael,,Dublin City,53.33174,-6.26868,Entire home/apt,150,3,1,2015-03-17,0.01,1,0,0,
3991589,Charming cottage close to town,20691615,Kirsty,,Dublin City,53.35649,-6.24096,Private room,69,7,157,2022-09-03,1.61,1,60,8,
4030934,!2 Bed - Duplex beside Christchurch,13290926,Gavin,,Dublin City,53.34378,-6.26957,Entire home/apt,226,5,0,,,1,0,0,
5295329,Modern apart in the city center,27422521,Marie,,Dublin City,53.35274,-6.26502,Entire home/apt,134,4,10,2016-06-04,0.11,1,0,0,
4075119,"3 Double Bedrooms, Near the Sea",8107028,Shay,,Dublin City,53.36335,-6.18273,Entire home/apt,300,7,12,2022-06-05,0.13,2,0,1,
4080295,Dublin 7 Double Room,21164210,Alda,,Dublin City,53.34938,-6.28887,Private room,55,1,1,2016-07-10,0.01,1,0,0,
5300081,"Malahide Village, double room, 7 mins train & bus",27453453,Rosheen,,Fingal,53.45336,-6.15504,Private room,106,2,457,2022-09-07,5.01,1,140,21,
5314113,Stylish Seaside Townhouse in Prime Location,26048716,Rercy,,Dublin City,53.33875,-6.23884,Entire home/apt,450,5,19,2022-08-15,0.25,1,0,4,
5337567,Duplex Penthouse with Skyline Views in the City Centre,4274855,Adam,,Dublin City,53.35066,-6.24804,Entire home/apt,288,2,287,2022-09-04,3.14,1,107,70,
4092157,double bedroom available,10475485,J,,Dn Laoghaire-Rathdown,53.20836,-6.12398,Private room,33,1,24,2019-07-25,0.34,2,27,0,
4093174,One-bedroom apartment in the hearth of Temple Bar!,9574867,Andrea,,Dublin City,53.34466,-6.2647,Entire home/apt,155,3,11,2022-09-11,0.12,1,39,7,
4095938,Cosy cottage close to City Centre,21245505,Aidan,,Dublin City,53.35753,-6.24278,Private room,40,2,189,2019-09-09,1.95,1,0,0,
5369640,1930's house in great location,23070294,Nicola,,Dublin City,53.32824,-6.22068,Entire home/apt,190,2,2,2015-09-06,0.02,1,0,0,
4108004,3 Double Bedrooms - No. 7 @ Killiney,20643656,Adrian,,Dn Laoghaire-Rathdown,53.25087,-6.11998,Private room,670,1,1,2022-07-24,0.59,4,89,1,
5370743,Exclusive Detatched Residence. Secure and Private.,27840414,Denise,,Dublin City,53.3638,-6.22384,Entire home/apt,281,3,122,2022-09-05,1.34,1,6,22,
4134612,Charming City Center Cottage,21449191,Marguerite,,Dublin City,53.33543,-6.27202,Entire home/apt,100,1,0,,,1,0,0,
5373819,Garden apt in the heart of the city,27857322,Tadhg,,Dublin City,53.33031,-6.25976,Entire home/apt,30,3,4,2019-12-30,0.04,1,0,0,
4160003,UCD / South Dublin /Vincent Hosp Dublin,21013528,Frances,,Dn Laoghaire-Rathdown,53.30735,-6.20986,Private room,88,1,22,2022-07-03,0.29,2,0,5,
5373926,3 Bed House close to the City Centre,27857643,Margaret,,Dublin City,53.33437,-6.32485,Entire home/apt,100,5,0,,,3,0,0,
4177992,Beautiful SINGLE ROOM IN CLONTARF,8760476,Clare,,Dublin City,53.36839,-6.18998,Private room,70,7,219,2022-08-21,2.40,2,70,27,
5431304,Room (loft+sofa bed) in city center,28173115,Lidia&Zsuzsi,,Dublin City,53.35049,-6.24389,Private room,75,2,73,2016-11-14,0.80,1,0,0,
4208603,Bright EnSuiteTwin Room in Baldoyle,1499994,Lesley,,Fingal,53.39703,-6.1334,Private room,80,2,119,2022-08-29,1.26,1,58,18,
5436906,Design & Retro 2 Bedrooms Apt - Christchurch,28205029,Agnes,,Dublin City,53.34283,-6.27513,Entire home/apt,140,3,48,2020-01-03,0.52,2,0,0,
5437940,Lovely home 15mins from city centre,25961069,Elmagh,,Dn Laoghaire-Rathdown,53.30537,-6.1961,Entire home/apt,180,7,1,2015-07-25,0.01,1,0,0,
5438280,Cosy Green Room in CITY CENTRE,28205029,Agnes,,Dublin City,53.3421,-6.27438,Private room,65,3,5,2019-11-22,0.13,2,0,0,
4255534,"Bright, light and modern!",20066217,Pete,,Dublin City,53.33085,-6.2738,Entire home/apt,179,30,50,2017-07-15,0.66,1,0,0,
5441663,Lovely city center apartment,19637426,Shiraz,,Dublin City,53.34856,-6.231,Entire home/apt,85,1,2,2015-07-27,0.02,2,0,0,
4261174,Dublin Eco Home,7354515,Serena,,Dublin City,53.31882,-6.31644,Entire home/apt,529,4,14,2022-08-30,0.30,1,346,5,
5452665,Dublin City centre apartment!,23404751,Fionnuala,,Dublin City,53.36848,-6.2628,Private room,22,14,1,2015-07-21,0.01,1,0,0,
4278898,Web Summit Sanctuary,166625,Warwick,,Dublin City,53.33042,-6.23174,Private room,250,1,0,,,1,0,0,
5455984,Room for Ireland v England Rugby,14182153,Aidan,,Dublin City,53.33294,-6.23317,Private room,100,1,0,,,1,0,0,
4282658,Edwardian Red-Brick - 4 Double Beds,446122,Cathal,,Dublin City,53.31997,-6.26655,Entire home/apt,500,6,100,2022-08-07,1.07,1,218,17,
5458089,Restored Georgian Room Close to Heart of Dublin,11013512,Ben,,Dublin City,53.32844,-6.25069,Private room,69,2,336,2022-08-28,3.86,2,53,68,
4294854,City Centre Apartment,22295110,Andrew,,Dublin City,53.34735,-6.27185,Private room,70,30,188,2019-09-26,1.96,2,26,0,
5472279,Family home with great sea views,28383428,Sue,,Fingal,53.38389,-6.06302,Entire home/apt,150,7,4,2018-08-04,0.05,1,0,0,
4296435,Self contained garden apartment,22304411,Dee,,Dublin City,53.32529,-6.31266,Entire home/apt,54,7,109,2021-02-01,1.71,1,0,0,
4302167,Perfect location to explore Dublin,22331062,Michael,,Dublin City,53.33967,-6.23031,Entire home/apt,110,3,103,2018-10-01,1.08,1,0,0,
5478988,Newly extended house close to RDS,17510782,Clare,,Dublin City,53.33835,-6.22765,Entire home/apt,150,2,9,2018-08-26,0.10,1,0,0,
5480420,Shared Room at students flat,27706477,Sebastião César,,Dublin City,53.3401,-6.27513,Shared room,42,3,0,,,1,0,0,
4304166,City Centre Apartment,22295110,Andrew,,Dublin City,53.34876,-6.27156,Private room,120,500,0,,,2,90,0,
4317345,"Beautiful flat, central Location D2",7103965,Kenza,,Dublin City,53.33511,-6.26731,Entire home/apt,75,3,7,2015-03-10,0.07,1,0,0,
5496959,Comfortable Modern 1-bed Apartment,18312131,Patrick,,Dublin City,53.34265,-6.32766,Entire home/apt,103,3,17,2020-01-26,0.19,1,0,0,
5497465,Old City Red Brick tce cottage,28512569,Conor,,Dublin City,53.35181,-6.28378,Entire home/apt,180,1,0,,,1,0,0,
4328664,Entire house with 2 double rooms 15 mins from city,12082065,Chris,,Dn Laoghaire-Rathdown,53.29093,-6.25162,Entire home/apt,45,4,2,2017-03-19,0.02,1,0,0,
5503189,Spacious flat in the city center,28543388,Kevin,,Dublin City,53.34502,-6.27461,Entire home/apt,450,1,0,,,1,0,0,
4337495,Cottage near city centre - Ranelagh,22520231,Susan,,Dublin City,53.32982,-6.25938,Entire home/apt,107,1,76,2020-01-02,0.81,1,0,0,
4368210,Cosy 2 Bed House with Excellent Communal Space,3822847,Meabh,,Dublin City,53.35818,-6.2372,Entire home/apt,185,2,10,2020-03-12,0.18,1,1,0,
5505799,Cosy Dublin City house with garden,27314409,Julia,,Dublin City,53.32302,-6.27905,Entire home/apt,100,1,1,2016-04-10,0.01,1,0,0,
4378260,"Cosy, small room for one.  Female only.",1614756,Helena,,Dublin City,53.34855,-6.27742,Private room,68,2,109,2022-09-02,1.21,1,252,31,
5522457,Comfy Room in Student House Share,27493890,Lukas,,Dublin City,53.33443,-6.29605,Private room,60,2,1,2015-03-17,0.01,1,0,0,
4382103,Beautiful Victorian House overlooking Botanic Gdns,22754114,(Email hidden by Airbnb),,Dublin City,53.37093,-6.26822,Entire home/apt,295,4,9,2022-06-18,0.10,1,0,1,
5549787,Great City Centre Location,10189611,Cathal,,Dublin City,53.33988,-6.27435,Entire home/apt,150,2,371,2020-08-14,4.05,2,0,0,
4385648,"Spacious Home, Clean with Garden",9813926,Colm,,Dublin City,53.32216,-6.28814,Entire home/apt,200,2,0,,,1,0,0,
5570464,"House share,City Centre home adj St James Hospital",28879240,Sinead,,Dublin City,53.34089,-6.29672,Private room,90,2,129,2019-12-30,1.42,1,0,0,
5570664,City Centre Location -Double bed,10189611,Cathal,,Dublin City,53.34053,-6.27383,Private room,53,3,2,2018-10-18,0.02,2,0,0,
4391824,Lofty Eyrie at Temple Bar,22799276,Colman,,Dublin City,53.34443,-6.26749,Entire home/apt,221,2,138,2020-02-23,1.72,2,0,0,
5570901,"Large En-suite, City Centre Penthouse with Balcony",28881844,Andrew,,Dublin City,53.34755,-6.27828,Private room,105,2,87,2019-10-18,0.95,1,0,0,
5579919,Charming South City Centre House,22131041,Claire,,Dublin City,53.34452,-6.22757,Entire home/apt,160,2,29,2022-03-04,0.33,1,251,1,
5580328,"Superb Temple Bar, City Apartment1",12036741,Micheál,,Dublin City,53.34435,-6.27018,Entire home/apt,110,14,388,2022-08-29,4.25,20,25,12,
4394037,House in Howth,22809914,T K,,Fingal,53.37947,-6.06628,Entire home/apt,190,1,1,2017-03-15,0.01,1,0,0,
5586252,City centre lovely and bright double bedroom,4391715,Francesca,,Dublin City,53.34379,-6.27406,Private room,50,2,26,2020-03-15,0.56,2,0,0,
4403308,Spacious Apt. Near City Centre,22857190,Mark,,Dublin City,53.34524,-6.23522,Entire home/apt,95,7,5,2017-08-11,0.05,1,0,0,
5604332,Cosy,29053844,Manuel,,Dublin City,53.33767,-6.23824,Private room,100,1,0,,,1,0,0,
4423190,"3 Bedroom , 2 Bathroom , 4th floor",9969047,Conor,,Dublin City,53.34037,-6.23662,Entire home/apt,300,3,1,2019-03-18,0.02,1,0,0,
5605620,Sunny family home in Dublin,11240408,Ruth,,Dublin City,53.36105,-6.28014,Entire home/apt,117,1,29,2019-08-18,0.33,1,0,0,
4435614,"Close  to Trinity College, private bathroom",22963548,Lara,,Dublin City,53.34178,-6.24404,Private room,132,7,55,2018-10-29,0.73,1,110,0,
5605805,Double room in the heart of Dublin,19615438,Manu,,Dublin City,53.34809,-6.27016,Private room,90,2,14,2016-09-26,0.16,1,0,0,
4446134,Lovely 5 bed home in Shankill Village South Dublin,23074368,Berna,,Dn Laoghaire-Rathdown,53.24059,-6.12642,Entire home/apt,379,3,21,2022-06-13,0.30,5,13,4,
5616591,Double bedroom and parking/Dublin4,14887047,Mathieu,,Dublin City,53.32013,-6.2171,Private room,49,1,1,2015-08-17,0.01,1,0,0,
4446326,Large Twin Room in Shankill,23074368,Berna,,Dn Laoghaire-Rathdown,53.24044,-6.12693,Private room,52,1,36,2022-08-16,0.41,5,0,7,
4479658,1905 House Near Guinness Storehouse,4069540,Alan & John,,Dublin City,53.34161,-6.28063,Entire home/apt,170,10,4,2015-07-26,0.04,1,0,0,
5617158,Luxury 1 Bed Apartment,29116028,Billy,,Dublin City,53.31419,-6.20834,Entire home/apt,115,1,0,,,1,0,0,
4492472,"Large, sunny room in quiet red brick terrace house",23303300,Jim,,Dublin City,53.33534,-6.28121,Private room,48,2,21,2019-08-18,0.28,3,0,0,
4585502,`Downtown Dublin Penthouse.,13670448,Ronan,,Dublin City,53.34651,-6.24902,Entire home/apt,292,4,187,2022-09-03,2.00,1,141,31,
5617786,Dublin City Center / Temple Bar,23068757,Grégory,,Dublin City,53.34457,-6.26964,Private room,90,1,1,2015-10-19,0.01,2,0,0,
5624357,5 MINS train to Dublin City Centre,29104012,Micheal,,Dublin City,53.32813,-6.21572,Private room,49,1,196,2020-03-16,2.15,1,0,0,
4604580,Bungalow Twin Beds €80 per night Breakfast Incl. 1,23860388,Conor And Ann,,Fingal,53.38268,-6.09421,Private room,80,2,66,2022-09-09,1.03,2,257,29,
5640675,Dublin Southwest City Centre,29232491,Scot Tanner,,Dublin City,53.33689,-6.28716,Private room,85,1,6,2017-03-19,0.08,1,0,0,
4630635,"Larkfield, Harold's Cross, Dublin 6W",23977500,Conor,,Dublin City,53.31898,-6.28561,Entire home/apt,178,4,6,2022-08-20,2.34,2,127,6,
5656305,"Studio flat 1.7 km from ""the spike"" & GPO sleeps 3",29317081,John,,Dublin City,53.36374,-6.25532,Entire home/apt,83,1,574,2022-09-07,6.59,2,102,126,
4637734,"Cheerful family Home,Gigantic garden,Summer's here",24012549,Peggy,,Dn Laoghaire-Rathdown,53.27695,-6.11847,Entire home/apt,450,3,1,2017-07-05,0.02,1,258,0,
5664563,Charming Relaxing Arty Home Free Wifi,6975195,Catherine,,Dublin City,53.36949,-6.29646,Entire home/apt,120,9,28,2022-08-26,0.31,1,241,5,
4665890,Rathmines Apartment 1,24141249,Elaine,,Dublin City,53.31585,-6.26534,Entire home/apt,160,3,135,2022-08-15,1.53,7,180,33,
5671611,Cosy Home-Sleep 9/10-City 15 mins walk/Tram 2 Mins,200189,Simon,,Dublin City,53.35561,-6.27192,Entire home/apt,716,2,113,2022-09-09,1.48,11,188,23,
4687918,Ensuite room in Dublin,14838253,Javier,,Dublin City,53.33503,-6.29154,Private room,43,3,0,,,1,0,0,
